theme_id,theme_type,theme_name,theme_research_area
c30b506e-3e0a-467b-bd69-8f292b835492,Capability,Healthcare Technologies,Software Engineering
e2757fd3-3d79-4f3c-92c3-dc09fb6587b3,Capability,Healthcare Technologies,Speech Technology
51188d2e-fafb-48c3-b1e1-de6cf2ba9174,Capability,Healthcare Technologies,Statistics and Applied Probability
8256a777-23c3-4f46-b47b-ed2f7109b002,Capability,Healthcare Technologies,Superconductivity
49ac83e1-b183-443f-9905-7cb952de236f,Capability,Healthcare Technologies,Surface Science
1935615c-5626-42b1-9b1d-decab3aeb6d4,Capability,Healthcare Technologies,Synthetic Biology
e70dcd9e-5438-420b-ab44-3e02f8a6fb6d,Capability,Healthcare Technologies,Synthetic Coordination Chemistry
dcf2cd57-c3f3-43c9-b5ce-ce661e2bd5e0,Capability,Healthcare Technologies,Synthetic Organic Chemistry
0130e8e9-5b2e-4b5e-abda-58ffa1992ec6,Capability,Healthcare Technologies,Synthetic Supramolecular Chemistry
c145d78a-2486-4f1d-a2b8-0a10e21dff26,Capability,Healthcare Technologies,"Vision, Hearing and Other Senses"
8306f1a5-b393-4f68-a4d3-c10a5eccbc35,Capability,Living with Environmental Change,Artificial Intelligence Technologies
4b09ff68-4f69-48bf-bb5c-a9805f3e8c3a,Capability,Living with Environmental Change,Coastal and Waterway Engineering
2cec7bba-3e3f-42b7-ab12-662d2fd6f076,Capability,Living with Environmental Change,Databases
faa34867-41d7-4186-88e5-96f98b01be4c,Capability,Living with Environmental Change,End Use Energy Demand (Energy Efficiency)
2e2096e1-c095-42c6-9a64-c9633076087d,Capability,Living with Environmental Change,Fluid Dynamics and Aerodynamics
ccff020a-f266-43ef-b0d6-8639d1016710,Capability,Living with Environmental Change,Information Systems
fc6f5dd8-1ea6-41aa-8081-054ad86ca041,Capability,Living with Environmental Change,Infrastructure and Urban Systems
67d79950-86dd-4942-ab31-c527a8ee5f88,Capability,Living with Environmental Change,Operational research
779dd5cc-33de-4109-99b4-5b88fa2be3ee,Capability,Living with Environmental Change,Structural Engineering
d09a3dc5-e20c-4201-ab49-75be566cc2c6,Capability,Living with Environmental Change,Water Engineering
f6212824-b1d3-4700-8f64-33e942e90142,Capability,Living with Environmental Change,Whole Energy Systems
f35eb8ab-e312-40ab-9b49-fd4a77eab12a,Capability,Manufacturing the Future,Analytical Science
0a7c0e38-387a-4680-a49f-789a49469b71,Capability,Manufacturing the Future,Artificial Intelligence Technologies
8f8957f5-b3d4-4d21-8cd0-0cd5ce453c2d,Capability,Manufacturing the Future,"Assistive Technology, Rehabilitation and Musculoskeletal Biomechanics"
f31e41d3-6db7-4bfe-93b2-666b3dc7373a,Capability,Manufacturing the Future,Biological Informatics
8b1f7990-eee5-46e9-a1ec-9c3df9d6bde6,Capability,Manufacturing the Future,Biomaterials and Tissue Engineering
dbaf390e-07c3-443f-8d5f-b2bded1d9165,Capability,Manufacturing the Future,Biophysics and Soft Matter Physics
49a6b036-9e6e-4392-91f9-bbcd88ab250f,Capability,Manufacturing the Future,Built Environment
9e7caa5f-a132-48b6-9cea-561864e58d4d,Capability,Manufacturing the Future,Carbon Capture and Storage
8fb5a1e1-addd-4656-a237-4edd0f58e43c,Capability,Manufacturing the Future,Catalysis
f55fde4a-768d-46c7-8b49-08bbc752ab12,Capability,Manufacturing the Future,Chemical Biology and Biological Chemistry
9236eec4-2b38-4acd-986e-99157b2d2d24,Capability,Manufacturing the Future,Chemical Reaction Dynamics and Mechanisms
a96aab28-af2b-4370-a53a-34283860c78a,Capability,Manufacturing the Future,Clinical Technologies (excluding imaging)
f2222f8e-4ca7-47dd-87e8-f0faf24bf959,Capability,Manufacturing the Future,Complex Fluids & Rheology
61c21c00-8c89-449d-8b59-866d76c53ed9,Capability,Manufacturing the Future,Control Engineering
37eb2d46-fcbc-4c7e-8da3-afa6b516ef64,Capability,Manufacturing the Future,Databases
e7925caf-0f2d-4246-93a6-a00d36fddfc1,Capability,Manufacturing the Future,Displays
b66f0c72-5169-4d56-b375-35c2fff2f6c1,Capability,Manufacturing the Future,Electrical Motors and Drive /  Electromagnetics
6e9d5dcb-fb2d-4245-b4dc-e08ecfd14535,Capability,Manufacturing the Future,Electrochemical Sciences
85efb66b-6689-4fe5-8b52-df0c1137bd5c,Capability,Manufacturing the Future,End Use Energy Demand (Energy Efficiency)
99f36ef1-7cc3-4e71-9194-be1eab1f8b4b,Capability,Manufacturing the Future,Energy Networks
8ce35bf1-f5dc-4a22-8ec4-a015947dfc9a,Capability,Manufacturing the Future,Energy Storage
c1967663-fb9b-4834-98b5-06d9bdf2fcc1,Capability,Manufacturing the Future,Engineering Design
37a4a1cc-dcd0-4423-8a49-b126feec2153,Capability,Manufacturing the Future,Fluid Dynamics and Aerodynamics
59beeb24-69a9-45d5-bb4e-2bb4355b50c2,Capability,Manufacturing the Future,Functional Ceramics and Inorganics
3dbe6a9c-449f-4fb8-bdcb-561b4f54f50a,Capability,Manufacturing the Future,Geometry & Topology
6d62b441-338c-4121-9ce2-8dc63d53bbc9,Capability,Manufacturing the Future,Graphene and Carbon Nanotechnology
85849361-59d6-41f4-9380-4f5d0c04b7b3,Capability,Manufacturing the Future,Human-Computer Interaction
c7a4ae98-3f89-475a-ada8-ea2620e05574,Capability,Manufacturing the Future,ICT Networks & Distributed Systems
7bad49bf-68a9-4e77-a44f-aec01212300b,Capability,Manufacturing the Future,Image and Vision Computing
c7edba3e-8167-4fe8-b2c9-a5ac28738dc7,Capability,Manufacturing the Future,Information Systems
d181a405-fa06-4632-bdb1-03dd5c03329f,Capability,Manufacturing the Future,Infrastructure and Urban Systems
15d7b995-c083-4847-bcb4-de3f868b295d,Capability,Manufacturing the Future,Manufacturing Technologies
8c58f318-cd9c-4f99-a526-f58642479784,Capability,Manufacturing the Future,Materials Engineering - Ceramics
2b634725-c512-47d7-a912-ca8395482eef,Capability,Manufacturing the Future,Materials Engineering - Composites
3535fc8f-f073-474d-b871-e38c1efd518a,Capability,Manufacturing the Future,Materials Engineering - Metals & Alloys
91bca445-f5df-4e94-b1c6-5f15d87ec61e,Capability,Manufacturing the Future,Materials For Energy Applications
1162f095-8518-4770-b0eb-1c845283ac11,Capability,Manufacturing the Future,Mathematical Analysis
010a5ff5-f4a5-48be-a543-b1fa61a7f712,Capability,Manufacturing the Future,Mathematical Biology
19bb23ce-5014-4c71-b0bc-74bf35a48f96,Capability,Manufacturing the Future,Medical Imaging (inc medical image and vision computing)
ff046e7a-4291-48ac-b9e1-38ec727c0491,Capability,Manufacturing the Future,Microelectronics Device Technology
c3af4dea-dccd-426e-94f6-e88bde6cdfd7,Capability,Manufacturing the Future,Microsystems
a0737a6b-53da-4ad9-a774-60457f75eae0,Capability,Manufacturing the Future,Nuclear Fission
c71b18e7-2720-4350-be17-f282a1dde80f,Capability,Manufacturing the Future,Numerical Analysis
06826f81-299d-4437-a1a3-dae991c00060,Capability,Manufacturing the Future,Operational Research
5773e075-bac4-42f2-8f80-51cf72d49439,Capability,Manufacturing the Future,Optical Communications
f8bee410-7cc3-4917-b733-2e43136df936,Capability,Manufacturing the Future,Optical Devices and Subsystems
93fb21d5-e009-4649-8098-329f4c5fe6ea,Capability,Manufacturing the Future,Optoelectronic Devices and Circuits
41479502-6a30-4c60-96d5-be3cd1b56bf1,Capability,Manufacturing the Future,Particle Technology
8caa0d88-142c-4b5d-a20b-43c7652a3a94,Capability,Manufacturing the Future,Performance and Inspection of Mechanical Structures and Systems
5574f8dc-7c09-4372-b8b7-5350c218e94e,Capability,Manufacturing the Future,Pervasive and Ubiquitous Computing
dc6ea8b5-4c9c-43ec-901f-4be07fbae0c0,Capability,Manufacturing the Future,Photonic Materials
e5364bc9-3593-42ff-bac9-feb357c55e99,Capability,Manufacturing the Future,Plasma and Lasers
4d97bc29-68a1-4c9f-a2e2-08989fec93ed,Capability,Manufacturing the Future,Polymer Materials
487bdbc9-074e-472a-b72e-ce3da844d139,Capability,Manufacturing the Future,Process Systems: Components and Integration
bd3fe46f-4f3d-4001-9dce-51e1781d423d,Capability,Manufacturing the Future,"Quantum Devices, Components and Systems"
1773b7e1-be67-4c23-883e-28f14494e37d,Capability,Manufacturing the Future,RF & Microwave Devices
34966700-b68a-4a14-ac5b-8a4ceae6e1bf,Capability,Manufacturing the Future,Robotics
10f86051-3278-4bdf-a2fb-b4d45c7b34a5,Capability,Manufacturing the Future,Sensors and Instrumentation
faebae86-06f6-4aa6-9a3f-bda03af22a21,Capability,Manufacturing the Future,Software Engineering
141c06e6-11e9-4d77-a5d4-6aa27c6b827a,Capability,Manufacturing the Future,Solar Technology
89b4acee-32ea-4791-a6e9-dafc877f6e6b,Capability,Manufacturing the Future,Statistics and Applied Probability
4cd725d5-a22d-4661-8631-1b19f7495f76,Capability,Manufacturing the Future,Structural Engineering
9afe066e-07c9-47de-b4b8-b5c0c9f412a3,Capability,Manufacturing the Future,Surface Science
c99acd3b-b543-4c37-ae6c-aa7d39093385,Capability,Manufacturing the Future,Synthetic Biology
3775e130-e576-49b4-97d9-fc44a87967ff,Capability,Manufacturing the Future,Synthetic Coordination Chemistry
b6f2ab27-d176-470e-929e-6af55a06297d,Capability,Manufacturing the Future,Synthetic Organic Chemistry
f07f33b9-533e-4d5f-8b77-4edc59e4244d,Capability,Manufacturing the Future,Synthetic Supramolecular Chemistry
898ced11-df45-4c9f-8d3c-78ff360b24e8,Capability,Quantum Technologies,Artificial Intelligence Technologies
3cf4bdf6-b6f7-46ac-b822-eeb4d3efdc34,Capability,Quantum Technologies,Cold Atoms and Molecules
352da061-b555-4d70-b15c-1843a53bbdc2,Capability,Quantum Technologies,Light Matter Interaction and Optical Phenomena
da13a65f-f50c-4aa1-bf87-eeb21050cecd,Capability,Quantum Technologies,Optical Devices and Subsystems
d34672a0-2a42-4767-b7ba-c5b3095c17a5,Capability,Quantum Technologies,Optoelectronic Devices and Circuits
125cceb1-1240-49b4-842f-ecf02727c560,Capability,Quantum Technologies,"Quantum Devices, Components and Systems"
a4297dac-3b56-44d0-b5fc-533b6344ec93,Capability,Quantum Technologies,Quantum Optics and Information
1a9e2979-bd46-4382-bbad-a23006860397,Capability,Quantum Technologies,Superconductivity
6da2f232-bec8-4ddd-913f-d12ea009376b,Capability,Quantum Technologies,Theoretical Computer Science
